POA_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
POA4220,..,60,3,62,3,60,..,0,0,0,0,0,..,15,0,15,0,15,..,19,0,19,0,19,..,0,0,0,0,0,..,4,0,4,0,3,..,19,0,16,0,16,..,58,0,57,0,63,..,98,11,108,4,110,..,170,33,208,0,204,..,29,4,34,0,34,..,14,4,16,0,16,..,25,0,25,0,25,..,4,3,4,0,4,..,43,3,47,0,47,..,28,4,37,0,37,..,4,0,4,0,4,..,28,11,38,0,38,..,39,0,39,3,43,..,18,0,18,0,18,..,43,0,48,0,48,..,10,0,10,0,10,..,114,0,117,3,117,..,210,17,230,0,226,..,0,0,0,0,0,..,50,18,61,0,61,..,23,4,30,0,30,..,25,7,34,0,34,..,582,54,632,6,644,..,2145,246,2394,30,2422,..,72,11,77,2034,2109,26706,2213,258,2470,2061,31233
POA4221,..,34,0,34,0,32,..,0,0,0,0,0,..,28,0,28,0,28,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,11,0,11,..,37,3,34,0,34,..,75,5,77,0,80,..,147,21,166,4,168,..,3,0,3,0,3,..,13,0,16,0,16,..,7,0,10,0,10,..,4,0,4,0,4,..,37,3,38,0,38,..,12,0,10,0,10,..,5,0,9,0,9,..,44,12,54,0,55,..,18,0,18,0,25,..,24,0,24,0,26,..,34,3,34,0,36,..,0,0,3,0,3,..,77,3,78,4,83,..,96,12,108,3,107,..,0,0,0,0,0,..,45,7,56,0,56,..,5,0,5,0,5,..,8,3,15,0,15,..,250,37,292,7,296,..,1251,149,1400,22,1418,..,72,10,81,1546,1620,23760,1316,155,1473,1565,26802
POA4222,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
POA4223,..,17,0,18,0,18,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,26,0,27,0,27,..,73,3,79,0,81,..,0,0,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,16,0,16,..,7,0,7,0,7,..,0,0,0,0,0,..,12,0,12,0,12,..,8,0,8,0,13,..,11,0,11,0,11,..,18,3,18,0,18,..,6,0,6,0,8,..,44,3,49,0,50,..,23,0,24,0,24,..,0,0,0,0,0,..,15,8,20,0,20,..,3,0,8,0,8,..,0,0,0,0,0,..,147,17,163,0,163,..,578,49,626,3,635,..,37,3,42,648,690,12570,617,53,665,655,13892
POA4224,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,13,..,13,0,13,0,13,..,42,4,43,0,43,..,4,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,11,9,17,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,10,0,10,0,10,..,9,0,11,0,11,..,5,0,5,0,5,..,39,0,40,0,40,..,20,3,26,0,26,..,0,0,0,0,0,..,7,4,9,0,9,..,0,0,0,0,0,..,8,0,12,0,12,..,97,9,110,3,109,..,365,41,403,7,413,..,14,0,12,582,595,5584,374,40,418,590,6588
POA4225,..,10,3,13,0,13,..,0,0,0,0,0,..,14,0,16,0,16,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,32,0,31,0,31,..,23,0,23,0,23,..,28,16,41,0,41,..,9,0,9,0,9,..,3,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,4,..,8,0,8,0,8,..,8,0,8,0,8,..,3,0,0,0,0,..,4,0,3,0,3,..,15,0,15,0,15,..,6,0,6,0,6,..,18,0,18,0,18,..,0,0,0,0,0,..,46,0,46,0,46,..,31,3,33,0,33,..,0,0,0,0,0,..,10,4,15,0,15,..,6,0,6,0,6,..,8,0,9,0,11,..,203,22,220,0,226,..,530,58,590,7,596,..,16,0,17,973,989,6174,548,58,605,975,7754
POA4226,..,127,12,134,0,137,..,23,3,23,0,23,..,99,0,103,0,106,..,57,11,68,0,68,..,30,0,30,0,30,..,17,0,18,0,25,..,32,3,32,0,32,..,261,15,274,3,279,..,171,14,185,7,193,..,472,112,587,5,591,..,154,58,207,0,207,..,31,0,31,0,30,..,26,0,22,0,22,..,78,4,86,0,86,..,65,10,71,0,72,..,62,7,70,0,70,..,14,0,14,0,14,..,73,13,84,0,84,..,76,0,74,0,78,..,53,0,54,0,53,..,109,0,109,0,109,..,23,0,20,0,20,..,260,3,259,3,266,..,166,7,179,3,182,..,15,0,17,0,17,..,72,22,95,0,98,..,33,4,32,0,32,..,43,6,53,0,54,..,581,79,666,9,675,..,4534,809,5342,46,5390,..,81,5,92,1746,1832,25022,4616,821,5436,1785,32243
POA4227,..,74,3,78,0,78,..,12,0,12,0,12,..,65,3,72,0,71,..,50,3,49,0,53,..,29,0,30,0,30,..,22,0,22,0,22,..,27,0,27,0,27,..,208,6,217,3,213,..,69,0,71,0,71,..,236,57,294,0,295,..,140,68,206,0,206,..,15,3,19,0,19,..,19,0,19,0,19,..,41,0,43,0,43,..,47,8,59,0,59,..,69,9,78,0,78,..,15,0,15,0,15,..,61,5,63,0,63,..,39,0,39,0,39,..,24,0,24,0,28,..,93,0,94,0,95,..,37,0,40,0,40,..,187,3,194,3,197,..,147,16,163,4,160,..,30,0,30,0,30,..,75,15,87,0,89,..,26,3,30,0,30,..,48,8,54,0,54,..,474,43,525,5,532,..,3169,494,3661,34,3688,..,47,3,47,1364,1414,16581,3212,493,3708,1397,21687
POA4228,..,5,0,5,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,13,0,13,0,15,..,24,3,26,0,27,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,7,0,7,0,7,..,7,3,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,9,0,9,0,9,..,0,0,0,0,0,..,3,3,4,0,4,..,0,0,3,0,3,..,0,0,0,0,0,..,34,5,36,0,36,..,180,14,191,3,200,..,20,0,21,282,303,4791,198,15,215,291,5297
POA4229,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,22,0,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,18,0,18,0,18,..,117,3,117,0,117,..,0,0,0,56,56,204,117,3,117,56,384
POA4230,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,22,0,22,..,10,0,11,0,11,..,37,9,45,0,45,..,21,9,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,11,4,11,0,10,..,0,0,0,0,0,..,5,0,7,0,7,..,0,0,0,0,0,..,10,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,12,0,12,..,21,0,20,0,27,..,3,0,3,0,3,..,8,0,8,0,8,..,5,0,5,0,5,..,3,0,3,0,3,..,23,0,23,0,22,..,268,35,302,3,311,..,7,0,8,103,111,1251,274,38,310,109,1674
POA4270,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,29,3,30,0,30,..,105,12,115,3,115,..,13,0,14,359,373,3460,115,15,130,358,3950
POA4271,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,6,..,3,0,3,0,3,..,22,0,22,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,7,0,5,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,26,0,26,0,26,..,161,11,173,0,175,..,5,0,5,202,213,2504,169,11,178,200,2888
POA4272,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,10,0,13,0,13,..,9,0,9,0,9,..,25,0,25,0,25,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,48,3,47,0,53,..,239,9,254,0,255,..,5,0,5,400,413,3947,247,9,258,407,4612
POA4275,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,11,..,5,0,5,0,5,..,6,11,14,0,14,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,6,0,6,0,6,..,12,0,12,0,12,..,6,0,6,0,6,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,13,..,114,15,133,0,136,..,7,0,7,281,290,3008,123,15,139,286,3434
POA4280,..,9,0,9,0,9,..,0,0,0,0,0,..,15,3,17,0,17,..,15,0,15,0,15,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,40,3,48,0,48,..,12,0,16,0,16,..,22,10,33,0,33,..,6,0,6,0,6,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,15,0,15,0,15,..,18,0,17,0,17,..,7,0,7,0,7,..,12,0,12,0,12,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,35,0,35,0,35,..,38,6,44,0,44,..,8,0,8,0,8,..,10,0,11,0,11,..,0,0,0,0,0,..,27,19,53,0,53,..,173,54,232,3,235,..,623,120,742,8,747,..,40,0,35,862,901,15222,662,123,781,862,16862
POA4285,..,7,0,10,0,9,..,0,0,0,0,0,..,11,3,12,0,12,..,12,0,12,0,12,..,0,0,0,0,0,..,6,0,12,0,11,..,0,0,0,0,0,..,31,3,30,0,29,..,24,0,24,0,24,..,20,0,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,14,0,9,0,9,..,21,3,20,0,20,..,4,0,4,0,4,..,9,0,14,0,14,..,9,0,9,0,9,..,12,0,12,0,12,..,21,0,21,0,21,..,0,0,0,0,0,..,41,0,41,0,41,..,34,0,29,0,29,..,0,0,0,0,0,..,9,4,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,96,22,118,0,124,..,482,46,530,3,530,..,48,3,55,1419,1475,18243,529,50,577,1427,20247
POA4287,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,180,184,638,4,0,4,180,824
POA4300,..,44,0,44,0,44,..,70,4,72,0,72,..,497,29,529,3,530,..,254,28,283,0,281,..,124,9,130,0,130,..,60,5,70,0,70,..,219,13,231,0,230,..,1227,84,1310,9,1323,..,67,6,73,3,72,..,77,14,93,0,97,..,82,20,105,0,101,..,10,0,12,0,12,..,13,0,13,0,10,..,157,37,196,0,195,..,97,22,115,0,115,..,75,5,85,0,86,..,1495,137,1632,25,1661,..,85,15,98,0,98,..,274,3,282,0,282,..,57,3,63,0,62,..,410,11,421,3,430,..,56,7,61,0,61,..,803,26,829,3,831,..,491,88,584,9,588,..,179,16,193,4,200,..,60,10,72,3,78,..,28,3,31,0,31,..,894,401,1301,4,1302,..,2387,430,2815,62,2875,..,9502,1506,11003,145,11145,..,138,17,162,3195,3351,41170,9645,1520,11166,3334,55669
POA4301,..,24,0,24,0,24,..,18,0,18,0,18,..,193,11,196,3,200,..,105,12,118,6,127,..,24,0,20,0,20,..,32,6,36,0,36,..,40,3,44,0,41,..,409,31,436,6,443,..,29,3,38,3,37,..,13,0,18,0,18,..,22,11,34,0,34,..,5,0,5,0,5,..,12,0,7,0,7,..,10,6,18,0,18,..,30,5,33,0,33,..,22,0,23,0,23,..,1422,167,1591,25,1617,..,29,3,35,0,35,..,89,5,93,3,93,..,34,0,31,0,31,..,102,0,106,0,105,..,16,0,22,0,22,..,238,4,248,5,255,..,221,32,254,0,256,..,40,7,49,0,52,..,45,8,49,0,49,..,0,0,3,0,3,..,237,108,339,5,351,..,1588,411,1998,49,2052,..,4857,947,5802,118,5924,..,86,26,115,1654,1766,20548,4949,974,5918,1778,28240
POA4303,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,18,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,10,4,11,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,11,..,0,0,3,0,3,..,180,17,195,0,196,..,0,0,0,0,0,..,18,0,18,0,18,..,6,0,6,0,6,..,15,0,15,0,15,..,3,0,4,0,4,..,41,0,36,0,36,..,15,3,14,0,14,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,18,19,40,0,40,..,106,24,135,3,135,..,449,97,544,9,553,..,11,3,20,455,471,2925,463,98,563,459,3946
POA4304,..,13,0,13,0,13,..,3,0,3,0,3,..,57,3,60,3,67,..,35,0,35,0,35,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,6,0,6,..,109,3,115,3,116,..,7,3,13,0,13,..,9,0,9,0,9,..,4,3,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,4,0,4,..,4,3,11,0,11,..,193,24,219,3,218,..,3,0,3,0,3,..,37,3,41,0,42,..,11,0,11,0,11,..,60,0,66,0,66,..,0,0,0,0,3,..,110,5,115,4,119,..,22,5,32,0,29,..,15,0,15,0,15,..,21,0,22,0,22,..,8,3,9,0,9,..,38,10,51,0,51,..,270,68,340,7,349,..,1006,159,1172,17,1185,..,75,3,80,1255,1338,14794,1078,166,1246,1275,17316
POA4305,..,33,3,34,0,34,..,5,0,5,0,5,..,95,4,96,0,102,..,40,0,40,0,40,..,38,4,42,0,42,..,57,6,59,0,59,..,18,0,24,0,20,..,247,20,263,3,265,..,45,0,50,0,52,..,60,8,70,0,70,..,33,17,43,0,43,..,0,0,0,0,0,..,17,0,17,0,17,..,8,3,10,0,10,..,17,4,24,0,24,..,23,9,25,0,27,..,332,31,365,8,377,..,16,3,22,0,22,..,97,4,103,0,103,..,17,6,20,0,20,..,122,3,127,0,129,..,38,3,41,0,41,..,280,18,295,0,296,..,84,15,100,0,102,..,34,5,36,0,38,..,52,8,60,0,60,..,5,0,7,0,7,..,42,17,62,3,61,..,671,163,832,18,855,..,2558,410,2970,44,3010,..,154,21,175,3731,3905,55632,2711,433,3148,3772,62549
POA4306,..,10,3,11,0,11,..,13,3,11,0,11,..,25,0,26,0,26,..,3,0,3,0,3,..,6,0,5,0,5,..,0,0,0,0,0,..,13,3,16,0,16,..,60,4,69,0,69,..,31,3,34,3,38,..,29,7,34,0,34,..,17,3,19,0,19,..,4,0,4,0,4,..,3,0,3,0,3,..,10,3,16,0,13,..,12,0,16,0,16,..,20,4,19,0,19,..,23,0,23,3,20,..,6,0,6,0,6,..,17,0,17,0,17,..,16,0,16,0,16,..,34,0,35,6,40,..,6,0,12,0,12,..,81,3,78,6,84,..,57,7,68,3,70,..,4,0,4,0,4,..,20,0,25,0,25,..,3,0,3,0,3,..,15,3,17,0,17,..,193,32,222,3,230,..,1033,86,1126,19,1141,..,74,0,78,2154,2232,32416,1111,91,1204,2173,35798
POA4307,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,26,3,26,0,31,..,3,0,3,93,97,1428,29,3,31,93,1555
POA4309,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,43,4,47,0,45,..,8,0,8,232,240,2715,54,4,54,235,3006
POA4310,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,10,57,65,0,66,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,7,0,7,..,0,4,3,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,12,0,12,0,12,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,3,16,0,18,..,113,66,182,4,186,..,14,0,14,300,310,5263,126,66,190,302,5752
