POA_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
POA4227,0,0,0,0,0,251,15,16,0,0,3,3,0,0,10,294,39,0,0,0,0,0,0,0,0,4,45,10,0,0,0,0,0,0,0,0,0,17,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21,3,3,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,3,57,7,3,0,0,0,0,0,0,3,75,1721,659,731,123,132,123,113,132,73,89,3893,766,405,524,114,111,125,147,132,56,67,2448,114,38,71,17,9,22,14,39,17,15,378,6,3,3,0,4,0,0,0,0,3,22,893,447,599,132,126,148,167,178,75,89,2848,4,0,0,0,0,0,0,0,0,0,10,2616,1107,1335,254,251,276,282,303,148,175,6749
POA4228,0,0,0,0,0,53,0,0,0,0,0,0,0,0,12,60,27,3,0,0,0,0,0,0,0,3,34,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,6,40,583,84,99,11,12,13,9,0,0,23,838,70,22,16,6,4,0,3,4,0,7,124,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,77,22,16,6,4,0,3,7,0,6,138,0,0,0,0,0,0,0,0,0,0,0,658,104,109,14,21,12,11,9,0,33,973
POA4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,0,0,0,6,10,0,0,36,8,6,3,0,3,3,10,17,26,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,3,10,17,26,4,80,0,0,0,0,0,0,0,0,0,0,0,7,17,12,0,3,3,15,27,30,4,117
POA4230,0,0,0,0,0,58,3,7,0,0,0,0,0,0,0,64,10,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,208,61,103,15,15,13,11,10,4,11,448,87,35,45,6,10,10,11,7,6,3,230,6,5,6,4,3,0,3,0,3,0,29,0,0,0,0,0,0,0,0,0,0,3,94,43,54,9,8,8,13,11,10,8,262,0,0,0,0,0,0,0,0,0,0,0,304,105,158,21,27,25,22,16,11,17,705
POA4270,0,0,0,0,0,30,0,3,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,394,70,80,7,5,14,7,0,3,28,605,57,5,9,0,3,3,0,0,0,0,76,5,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,60,7,6,0,3,3,3,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,456,79,91,12,9,12,9,3,3,32,697
POA4271,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,68,14,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,19,446,65,54,10,0,3,5,7,7,22,626,61,18,15,3,0,6,3,3,3,0,115,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,62,18,18,3,0,11,3,3,3,0,124,0,0,0,0,0,0,0,0,0,0,0,509,84,71,10,0,11,9,10,6,24,746
POA4272,0,0,0,0,0,102,4,0,0,0,0,0,0,0,7,120,33,0,0,0,0,0,0,0,0,0,38,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,43,670,134,104,13,9,21,8,8,3,34,1002,89,25,37,4,3,3,3,4,3,0,174,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,93,30,37,6,3,3,3,4,4,0,182,0,0,0,0,0,0,0,3,0,0,3,766,161,138,17,12,18,12,14,7,35,1188
POA4275,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,14,330,62,57,3,3,7,3,3,0,25,501,36,9,16,0,3,3,3,3,0,5,80,0,0,0,0,0,0,0,0,4,9,9,0,0,0,0,0,0,0,0,0,0,0,36,9,20,0,3,3,3,3,3,13,96,0,0,0,0,0,0,0,0,0,0,0,373,70,79,8,6,14,10,6,3,33,602
POA4280,0,0,0,0,0,141,0,5,0,0,0,0,0,0,0,148,19,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,31,1508,245,261,30,27,41,21,17,17,71,2233,247,48,61,11,9,6,9,10,7,17,429,46,8,9,3,0,0,9,0,3,12,86,0,0,0,0,0,0,0,0,0,0,0,297,56,68,18,11,6,12,11,11,25,519,0,0,0,0,0,0,0,0,0,4,4,1798,299,325,49,37,47,35,29,23,102,2759
POA4285,0,0,0,0,0,143,12,3,0,0,0,0,0,0,10,167,32,0,0,0,0,0,0,0,0,15,50,9,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,67,1502,242,239,29,20,22,24,11,7,96,2197,173,28,69,12,17,9,3,7,0,15,332,11,3,4,0,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,182,36,73,12,23,8,4,7,0,20,359,4,0,0,0,0,0,0,0,0,0,8,1688,278,308,40,42,38,24,15,7,117,2559
POA4287,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,0,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,46,4,0,0,0,0,0,0,0,18,71
POA4300,0,0,0,0,0,421,22,10,3,6,0,5,3,0,4,472,55,0,0,0,0,0,0,0,0,0,60,9,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,97,3924,1139,1744,389,411,333,198,200,114,217,8667,2264,1193,2061,350,371,319,263,238,105,165,7330,458,91,176,28,51,53,52,49,55,50,1062,24,8,19,4,3,4,0,0,0,11,80,2743,1296,2255,378,426,378,314,288,168,219,8470,3,3,5,0,0,0,0,0,3,7,24,6672,2441,3999,763,841,716,514,489,277,448,17163
POA4301,0,0,0,0,0,205,11,4,0,3,0,0,0,0,0,224,26,0,0,0,0,0,0,0,0,3,32,18,0,0,0,0,0,0,0,0,3,17,11,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,57,0,3,0,0,0,0,0,0,3,66,1733,491,753,178,198,176,128,108,40,118,3926,897,666,1016,183,268,217,222,173,66,99,3801,176,58,156,21,50,40,40,48,47,42,676,12,9,21,4,16,4,4,3,4,0,82,1085,740,1192,210,328,260,263,224,120,142,4570,8,0,0,0,0,0,0,0,0,4,18,2822,1230,1950,391,533,444,398,328,163,259,8511
POA4303,0,0,0,0,0,56,0,0,0,0,0,0,0,0,4,67,16,0,0,0,0,0,0,0,0,3,23,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,30,245,30,41,7,10,4,4,4,3,22,374,169,53,47,6,6,13,13,12,0,24,341,35,3,17,0,7,3,0,12,0,3,77,4,0,0,0,0,0,0,0,0,0,6,205,51,72,10,7,16,16,18,0,28,420,0,0,0,0,0,0,0,0,0,0,4,452,87,115,19,19,19,23,25,7,46,800
POA4304,0,0,0,0,0,144,3,7,0,0,0,0,0,0,6,157,30,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,39,1008,154,188,35,28,34,34,21,12,64,1570,248,88,217,40,49,26,46,40,17,23,797,35,10,24,3,5,0,3,4,6,12,106,5,0,0,0,0,0,0,0,0,3,16,292,103,246,42,53,30,53,40,26,31,911,0,0,0,0,0,0,0,0,0,3,6,1306,251,438,79,83,61,79,59,37,100,2484
POA4305,0,0,0,3,11,429,8,9,0,0,0,0,0,0,32,486,111,0,3,0,0,0,0,0,0,12,128,19,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,129,0,3,0,0,0,0,0,0,16,154,3284,430,551,103,121,93,71,41,32,171,4897,542,276,492,98,148,77,106,80,38,61,1915,65,26,26,5,16,7,18,33,17,29,254,8,3,0,0,0,0,0,0,0,3,17,612,304,528,99,165,84,124,117,57,94,2186,12,0,3,0,3,0,0,0,0,10,29,3902,734,1074,208,293,170,199,162,93,279,7117
POA4306,0,0,0,0,0,266,5,8,0,0,0,0,0,0,11,288,45,3,0,0,0,0,0,0,0,3,50,5,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,0,0,0,0,0,3,62,2546,463,447,69,75,56,20,20,21,125,3837,311,132,196,30,15,26,22,19,12,20,784,19,3,0,3,0,0,4,7,4,3,49,3,0,3,3,0,0,0,0,0,3,11,336,135,201,31,15,25,24,26,17,23,843,0,0,3,0,0,0,0,0,0,70,77,2885,602,649,103,90,82,48,46,33,224,4755
POA4307,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,8,10,0,0,0,0,0,0,3,114,7,0,3,0,0,0,5,0,3,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,9,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,94,9,11,0,0,3,9,4,3,3,135
POA4309,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,15,20,0,0,8,0,0,0,7,222,20,4,8,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,8,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,196,16,25,0,0,8,0,0,0,7,260
POA4310,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,51,22,0,0,0,0,0,0,0,0,3,27,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,27,365,29,15,3,0,0,0,0,0,3,423,35,13,11,5,10,0,0,11,8,0,89,0,6,11,0,0,0,0,14,18,11,62,0,0,0,0,0,0,0,0,0,0,0,37,17,22,5,5,0,0,17,19,16,147,0,0,0,0,0,0,0,0,0,0,0,398,53,35,11,9,0,0,23,25,18,573
POA4311,0,0,0,0,0,73,0,0,0,0,0,0,0,0,3,74,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,662,70,45,26,8,0,0,11,0,35,853,119,35,18,0,4,5,4,4,11,14,218,28,4,7,0,0,0,0,6,3,4,62,0,0,0,0,0,0,0,0,0,0,0,147,43,22,3,4,13,6,12,17,14,279,3,0,0,0,0,0,0,0,0,4,4,812,111,72,26,20,9,8,21,15,48,1140
POA4312,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,8,321,18,13,0,3,0,0,0,0,12,366,28,6,3,3,0,5,0,0,0,4,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,3,3,0,5,0,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,350,24,14,6,3,5,0,4,0,14,419
POA4313,0,0,0,0,0,39,3,0,0,0,0,0,0,0,3,46,5,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,9,142,15,9,0,4,0,0,0,0,11,188,23,3,4,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,3,6,0,0,0,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,172,19,9,0,4,0,0,0,0,14,221
POA4340,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,17,291,43,26,0,0,3,0,3,0,13,381,22,3,7,0,0,6,0,0,0,3,41,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,24,3,7,0,0,6,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,321,40,33,0,0,8,0,5,0,15,430
POA4341,0,0,0,0,3,144,3,3,0,0,0,0,0,0,3,150,21,0,0,0,0,0,0,0,0,3,30,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,8,41,1021,66,113,11,12,3,10,15,3,57,1311,123,33,31,6,6,3,9,9,4,14,239,8,3,0,0,0,0,3,0,0,9,28,4,0,0,0,0,0,0,0,0,0,6,139,37,36,6,6,3,14,16,4,19,269,3,0,0,0,0,0,0,0,0,5,13,1164,104,150,16,12,9,19,29,13,83,1593
POA4342,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,30,3,3,0,0,0,10,3,8,215,21,3,3,0,0,0,0,6,3,8,50,0,0,0,0,0,0,0,6,5,0,13,0,0,0,0,0,0,0,0,0,0,0,20,9,3,0,0,0,0,14,7,7,70,0,0,0,0,0,0,0,0,0,0,0,184,33,10,3,4,3,0,18,11,14,285
POA4343,0,0,0,0,0,51,3,0,0,0,0,0,0,0,3,62,22,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,24,373,46,65,19,11,9,21,24,11,32,601,81,65,180,37,55,86,113,137,85,67,902,14,13,37,15,21,52,53,139,63,72,465,0,0,0,0,0,0,0,0,0,3,9,91,81,217,45,78,140,167,273,147,140,1373,0,0,0,0,0,0,3,0,0,55,68,461,128,276,66,90,148,187,303,162,227,2038
POA4344,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,142,27,23,0,0,0,0,0,0,6,207,9,4,6,0,0,6,3,0,0,3,32,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,0,6,3,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,149,34,31,0,0,7,3,0,0,14,240
POA4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,24,0,6,0,3,3,0,10,30,30,0,87,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,10,35,37,0,99,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,8,0,14,34,44,0,119
POA4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,7,0,0,0,7,0,0,3,83,8,0,0,0,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,75,3,8,0,3,0,5,3,0,3,95
POA4347,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,9,0,0,3,3,0,0,0,82,3,0,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,57,10,9,0,0,8,3,0,0,0,91
POA4350,0,0,0,0,3,696,28,19,6,3,7,0,3,0,32,786,212,7,6,0,0,0,0,0,0,22,246,39,3,0,0,0,0,0,0,0,5,47,11,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,0,13,59,3,0,0,0,0,0,0,0,0,11,8,260,14,8,0,0,0,0,0,0,36,323,4332,731,810,158,180,169,134,122,71,217,6930,896,800,1833,330,402,610,489,531,348,153,6382,81,63,167,36,69,103,121,141,125,55,950,10,8,9,0,5,0,3,7,0,3,50,985,865,2009,363,472,708,609,683,473,214,7381,10,3,4,0,0,0,0,3,0,11,31,5328,1601,2818,518,654,879,744,812,542,438,14340
POA4352,0,0,0,0,0,154,5,3,0,0,0,0,0,0,0,167,36,0,3,0,0,0,0,0,0,0,35,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,0,0,0,44,1342,273,273,41,35,31,25,25,3,44,2094,141,71,139,15,19,9,7,8,3,12,419,9,3,4,6,0,0,3,0,0,3,26,0,0,0,0,0,0,0,0,0,0,9,158,73,142,18,19,14,6,4,3,11,454,5,0,0,0,0,0,0,0,0,0,5,1504,344,419,60,51,43,31,28,4,60,2553
