POA_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
POA4035,0,0,0,5,0,0,0,0,0,3,591,1577,1451,1786,1278,1026,680,266,85,8741,0,0,0,4,3,3,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,6,6,5,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,10,31,13,5,10,4,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,15,3,61,54,109,147,99,75,37,7,607,0,3,5,26,9,13,7,0,0,66,0,0,0,5,0,3,0,3,3,12,0,5,0,9,9,10,10,3,4,48,0,0,0,0,3,0,0,3,0,13,0,4,5,9,3,8,3,3,0,30,0,3,20,75,40,19,12,8,0,175,0,0,3,4,0,0,0,0,0,10,0,0,4,12,10,4,0,0,0,27,0,0,0,0,3,4,0,0,0,9
POA4036,0,0,0,0,0,0,0,0,0,0,228,382,317,681,295,243,183,73,27,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,27,24,13,21,6,3,117,0,0,0,7,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,3,4,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,9,37,7,7,0,0,0,58,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
POA4037,0,0,0,0,0,0,0,0,0,4,241,639,517,721,436,294,164,39,10,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,34,79,36,20,11,4,228,0,0,0,3,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA4051,0,0,0,3,0,0,0,0,0,7,802,1518,2002,3169,1357,828,478,185,78,10422,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,20,12,8,4,3,0,54,0,0,0,3,0,0,0,0,0,5,0,8,33,21,6,6,0,0,0,73,0,0,0,0,3,4,0,0,0,4,0,0,0,5,0,0,0,0,0,8,5,41,61,146,132,66,41,16,10,528,0,0,0,5,3,0,0,3,0,18,0,6,0,13,7,3,0,0,0,26,0,0,4,12,5,0,11,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,15,15,8,4,0,0,0,41,0,4,23,135,11,4,0,8,0,189,0,0,0,7,0,0,0,0,0,17,0,0,3,23,6,0,0,0,0,32,0,0,0,3,0,0,0,0,0,4
POA4053,0,0,3,11,4,0,0,0,0,16,1482,2400,2290,4838,1957,1454,1126,581,205,16336,0,0,0,7,5,0,0,0,0,8,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,3,19,11,4,3,0,0,54,0,0,0,3,3,0,0,0,0,11,0,9,29,52,12,15,9,6,3,133,0,0,0,0,3,0,0,4,0,16,0,0,3,0,0,0,0,0,0,11,9,57,45,207,149,82,104,51,14,731,0,0,4,22,11,7,0,3,0,48,0,3,0,13,3,3,3,0,4,32,3,3,3,13,10,13,21,3,3,68,0,0,0,4,0,3,0,3,0,14,3,0,12,15,4,12,9,3,0,54,5,20,27,150,37,8,9,7,3,266,0,0,3,4,0,3,3,0,0,15,0,12,0,39,4,3,4,0,0,57,0,0,0,4,0,0,0,0,0,4
POA4054,0,0,0,0,0,0,0,0,0,0,505,874,684,1469,622,491,418,178,53,5297,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,10,69,48,38,36,17,21,241,0,0,0,3,0,9,3,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,3,6,3,14,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,7,0,0,0,16,3,4,6,0,0,39,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,3,4,0,0,0,0,11
POA4055,0,0,0,0,0,0,0,0,0,0,723,1483,1177,2094,1026,770,673,207,55,8201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,5,12,0,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,33,30,92,131,88,71,27,8,482,0,0,0,6,3,4,0,3,0,17,0,0,0,3,4,0,0,3,0,12,0,4,5,8,11,3,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,6,4,9,3,27,21,6,7,0,0,79,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,0,0,0,0,16,0,0,0,3,7,0,0,0,0,15
POA4059,0,0,0,0,0,0,0,0,0,0,271,402,790,1390,478,281,145,47,27,3842,0,3,3,25,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,13,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,3,8,307,128,10,6,4,0,0,465,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,4,24,87,48,26,26,8,0,233,0,0,3,3,0,0,0,0,0,13,0,0,4,11,3,0,0,0,0,18,0,0,0,12,4,0,0,3,0,35,0,0,0,0,0,0,3,0,0,3,0,0,58,16,0,0,0,0,0,74,3,13,21,70,4,3,0,0,0,110,0,3,6,10,0,0,0,0,0,26,0,3,0,36,0,0,0,0,0,40,0,0,0,0,3,0,0,0,0,7
POA4060,0,0,3,0,0,0,0,0,0,3,396,942,872,1229,711,489,255,113,48,5053,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,6,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,34,25,67,94,35,29,8,3,306,0,0,0,0,0,0,0,0,0,8,3,0,0,4,4,3,0,0,0,15,0,0,0,7,4,3,9,0,0,29,0,0,0,0,0,0,0,0,0,3,0,4,10,3,0,0,0,0,0,19,0,7,3,24,8,0,6,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA4061,0,0,0,0,0,0,0,0,0,0,436,1150,896,1155,820,630,509,254,83,5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,3,3,0,0,23,0,0,0,0,0,0,0,0,0,6,0,6,11,13,12,0,4,3,0,44,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,6,75,46,116,143,79,69,46,14,592,0,0,5,3,4,3,3,0,0,20,0,0,0,10,3,0,3,0,0,15,0,0,0,12,3,4,13,7,0,43,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,0,0,0,0,16,0,3,9,23,11,0,3,0,0,48,0,3,6,0,0,0,0,0,0,13,0,0,0,9,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0
POA4064,0,0,0,0,0,0,0,0,0,0,282,409,651,1416,428,351,187,59,20,3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,3,31,17,0,0,0,0,0,56,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,3,17,24,84,54,43,25,5,0,255,0,0,0,3,4,0,0,0,3,7,0,0,0,17,3,0,0,0,0,18,0,0,3,13,3,0,3,0,0,24,0,0,0,0,0,0,0,3,3,6,0,0,7,3,0,3,0,0,0,13,0,3,3,41,4,0,0,0,0,53,0,0,0,9,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7
POA4065,0,0,0,0,0,0,0,0,0,0,319,675,508,862,522,346,210,90,37,3561,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,20,18,77,72,25,26,6,0,247,0,0,0,0,3,0,0,0,0,7,0,0,0,5,3,0,0,0,0,11,0,0,0,3,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,7,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4066,0,0,0,0,0,0,0,0,0,0,301,510,1156,1757,499,412,311,135,34,5108,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,33,3,5,0,0,0,47,0,0,0,12,4,0,0,0,0,22,0,3,161,100,6,12,3,0,0,287,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,14,62,93,56,34,43,17,0,318,0,0,3,8,0,0,0,0,0,13,0,0,8,12,0,0,0,0,0,22,0,0,9,16,8,0,3,0,0,38,0,0,0,3,0,3,0,0,0,5,0,4,34,24,4,0,0,3,0,68,3,6,28,133,5,0,0,0,0,185,3,0,21,12,0,4,5,0,0,45,0,0,0,33,5,0,0,0,0,44,3,4,3,8,0,0,0,0,0,16
POA4067,0,0,0,0,0,0,0,0,0,0,108,193,715,481,171,203,182,82,32,2155,3,3,0,46,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,21,0,0,0,15,0,0,0,0,0,14,3,16,212,229,14,5,8,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,3,13,29,34,21,20,17,12,4,145,0,0,0,5,0,0,0,0,0,10,0,0,10,4,0,0,0,0,0,11,0,6,3,11,3,4,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,4,24,11,0,4,0,0,0,49,3,6,34,75,3,3,4,0,0,129,3,7,44,51,4,3,0,4,0,124,0,0,0,19,4,0,3,0,0,29,0,0,0,3,0,0,0,0,0,6
POA4068,0,0,0,0,0,0,0,0,0,0,444,879,1686,1918,678,658,452,223,114,7049,0,0,0,7,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,24,3,3,0,0,0,52,0,3,8,11,3,0,0,0,0,23,4,15,201,194,31,19,11,5,0,480,0,0,0,4,0,0,0,0,0,8,3,0,4,8,0,0,0,0,0,12,5,52,53,102,83,60,61,29,9,455,0,0,3,8,3,8,4,0,0,24,0,4,9,13,3,3,0,0,0,35,0,0,4,17,14,3,8,3,0,53,0,0,0,0,0,0,3,0,0,7,0,5,65,31,5,10,3,3,0,128,14,33,38,202,27,16,0,5,0,340,3,15,18,40,9,0,4,0,0,92,0,6,4,55,15,4,3,0,0,89,0,0,0,3,0,0,0,0,0,3
POA4069,0,0,0,0,0,0,0,0,0,0,777,2156,1747,1969,1421,1121,991,459,205,10848,0,0,0,8,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,17,9,22,21,18,7,5,0,93,0,0,4,0,3,0,0,0,0,7,3,32,32,91,36,24,11,11,0,228,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,5,0,0,9,10,122,107,172,250,186,192,96,26,1160,0,3,0,7,9,8,3,0,0,25,0,7,11,9,18,0,9,0,0,55,0,3,6,23,27,12,27,15,3,109,0,0,0,3,0,0,3,0,0,12,0,11,26,16,24,12,9,8,0,95,7,18,28,79,48,18,23,9,6,229,0,0,0,9,4,0,3,3,0,27,0,7,4,31,11,12,9,0,0,68,0,0,0,0,0,0,0,0,0,3
POA4070,0,0,0,0,0,0,0,0,0,0,363,809,552,758,465,342,232,123,26,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,4,0,19,0,3,0,3,0,0,0,0,0,6,0,0,9,15,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,55,63,85,117,60,68,32,7,489,0,0,3,4,5,3,0,3,0,21,0,3,0,3,3,0,0,0,0,10,0,0,6,5,12,3,11,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,0,3,6,36,28,16,4,4,0,98,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,4,0,0,15,0,0,0,3,0,0,0,0,0,0
POA4072,0,0,0,0,0,0,0,0,0,0,0,3,629,15,0,3,3,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,16,0,0,14,3,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4073,0,0,0,0,0,0,0,0,0,0,292,603,378,658,335,254,158,85,35,2805,3,0,3,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,3,10,39,11,13,3,3,3,82,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,5,37,45,41,40,23,11,216,0,0,3,20,10,13,0,0,0,44,0,0,0,3,0,4,0,0,0,12,0,0,0,3,7,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,16,0,0,12,30,26,14,7,4,0,94,0,0,5,4,0,3,3,0,0,16,0,3,5,16,16,10,0,3,0,49,0,3,0,5,0,0,0,0,0,17
POA4074,0,0,3,4,0,0,0,0,0,6,745,1380,1148,1914,814,723,605,202,55,7588,0,0,0,5,3,3,0,0,0,20,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,16,9,5,3,0,0,41,0,0,3,3,3,3,3,0,0,17,3,14,30,61,36,40,24,9,3,212,0,0,0,0,3,0,0,3,0,9,0,3,0,0,0,4,3,0,0,14,3,29,36,107,105,112,107,48,9,556,0,0,7,32,11,22,14,0,0,95,0,0,0,8,5,5,3,0,0,21,0,7,3,11,11,12,26,10,0,76,0,0,0,0,0,0,4,0,0,5,0,0,3,19,3,17,6,4,0,54,0,12,16,64,26,20,6,10,3,153,0,0,0,7,4,4,5,0,0,25,0,3,9,35,20,11,3,0,0,72,0,0,0,0,0,5,3,0,0,18
POA4075,0,0,0,3,0,0,0,0,0,4,736,1360,1146,2157,932,734,493,236,128,7912,0,0,0,9,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,22,8,4,0,0,0,41,0,0,0,0,8,0,0,0,0,9,0,7,24,33,9,10,4,0,0,82,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,3,0,0,9,8,43,27,132,121,80,60,30,14,514,0,9,0,21,7,8,5,7,0,52,0,0,0,13,3,0,4,0,0,29,0,0,6,14,13,4,23,5,6,66,0,0,0,6,0,0,6,0,0,10,0,3,7,3,0,4,0,0,0,27,3,17,17,107,20,10,4,0,0,188,0,0,3,9,3,0,0,0,0,25,0,4,0,28,5,4,0,0,0,44,0,0,0,3,0,0,0,0,0,9
POA4076,0,4,0,0,0,3,0,0,0,8,162,212,645,1782,410,205,99,41,5,3561,0,6,0,18,4,0,0,0,0,29,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,6,3,0,3,0,0,0,14,0,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,21,22,14,11,7,3,81,0,0,3,17,3,8,0,0,0,33,0,0,0,0,3,0,0,0,0,3,0,0,0,4,4,0,11,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,10,3,3,20,78,3,4,0,0,0,111,0,0,0,3,0,0,0,0,0,7,0,6,3,8,0,0,0,0,0,16,0,0,0,5,3,0,0,0,0,8
POA4077,0,0,17,26,3,0,0,0,0,50,1045,1504,1248,1430,647,535,363,200,86,7075,0,29,21,46,14,0,0,0,0,113,0,0,0,6,5,3,0,0,0,14,0,0,0,4,3,0,0,0,0,16,0,0,0,4,3,0,0,0,0,7,0,0,0,7,0,4,4,0,0,18,0,9,14,51,10,3,4,8,0,110,0,0,0,3,3,4,0,0,0,14,0,5,0,3,0,0,0,0,0,11,0,3,5,18,57,62,57,61,21,288,0,3,13,60,23,19,9,0,0,130,0,0,0,5,0,0,0,0,3,11,0,0,0,7,4,3,19,4,7,39,0,0,0,0,0,0,3,0,0,11,0,0,3,16,0,0,0,0,0,22,0,19,55,245,34,16,11,3,0,389,0,0,12,35,6,0,0,3,0,61,0,7,12,29,9,0,3,0,0,53,3,9,10,22,11,4,0,0,0,56
POA4078,0,0,5,13,0,0,0,0,0,21,867,1583,1241,1719,827,550,331,150,34,7308,0,3,3,25,4,0,0,0,0,40,0,0,3,10,3,4,3,3,0,20,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,9,3,0,0,24,0,0,0,7,4,3,3,0,0,16,0,7,33,76,19,21,11,3,0,178,0,0,0,6,4,0,0,3,0,9,0,0,0,3,6,0,0,0,0,12,0,17,28,69,109,102,76,46,15,461,0,4,14,29,29,10,4,0,0,95,0,0,0,4,6,3,0,0,0,13,0,0,3,5,7,3,17,3,3,50,0,0,0,0,0,0,0,0,0,4,0,0,7,11,0,7,3,0,0,35,4,19,35,214,39,22,9,8,0,352,0,4,11,4,7,4,3,0,0,31,0,12,3,24,6,9,0,0,0,54,0,6,0,13,5,0,0,0,0,22
POA4101,0,3,0,4,0,0,3,0,0,16,278,658,1112,2116,741,594,300,112,30,5942,0,0,0,10,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,8,56,10,6,3,0,0,83,0,0,3,15,0,0,3,0,0,26,0,18,136,106,37,11,8,0,6,321,0,0,0,9,3,0,0,3,0,10,0,0,0,0,3,4,0,0,0,10,3,22,46,181,94,66,46,25,3,484,0,0,0,3,7,0,0,0,0,16,0,3,14,34,8,3,0,0,0,69,0,0,5,50,18,3,9,3,0,88,0,0,0,9,5,25,35,59,34,176,0,6,41,34,6,8,3,0,0,99,6,33,44,158,34,10,3,0,0,286,0,0,10,15,0,0,3,0,0,28,0,0,4,55,9,5,0,0,0,81,0,0,0,10,3,0,0,0,0,12
POA4102,0,0,0,3,0,0,0,0,0,4,137,221,430,757,244,187,115,44,14,2149,0,0,0,8,3,0,0,0,0,16,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,15,3,0,0,0,0,20,0,0,0,6,0,0,0,0,0,9,0,0,52,36,4,9,10,3,0,110,0,0,0,0,3,0,3,0,0,10,0,0,3,3,0,0,3,0,0,10,0,0,19,47,19,15,8,0,0,118,0,0,0,3,0,0,0,0,0,3,0,0,5,7,0,0,0,0,0,15,0,0,3,9,0,0,3,3,0,16,0,0,0,3,0,0,13,7,3,34,0,0,9,16,0,0,0,0,0,25,0,0,16,72,4,0,5,0,0,96,0,3,3,3,0,0,0,0,0,11,0,3,0,26,3,0,0,0,0,34,0,0,0,0,5,0,0,0,0,11
POA4103,0,3,8,12,0,0,0,0,0,23,329,431,912,1564,531,393,180,79,34,4454,0,0,5,12,0,0,0,0,0,15,0,0,3,5,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,27,4,0,0,0,0,44,0,0,0,3,0,0,0,0,0,3,0,5,42,50,10,5,0,6,0,117,0,0,0,4,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,12,0,9,19,66,51,34,21,14,3,227,0,0,0,3,0,0,0,0,0,3,0,0,3,19,0,3,0,0,0,29,0,0,3,9,9,4,3,3,0,29,0,0,0,3,3,5,6,7,3,32,0,3,14,14,0,3,0,0,0,39,3,6,28,151,11,5,0,0,0,209,0,0,0,8,0,0,0,0,0,13,0,3,4,54,6,0,0,0,0,70,0,0,0,3,3,0,0,0,0,3
POA4104,0,0,0,3,0,0,0,0,0,3,135,252,407,575,284,221,126,109,47,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,3,3,7,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,19,8,31,22,17,20,9,3,118,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,4,4,5,0,12,0,0,0,0,0,3,3,0,0,3,0,0,0,4,0,3,0,0,0,9,0,0,0,30,0,0,0,0,0,40,0,0,0,3,0,0,0,0,0,4,0,0,3,8,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3
