POA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
POA4217,587,100,155,224,399,406,286,187,2570,0,0,0,0,0,0,0,0,0,9,6,262,238,819,177,234,298,495,520,367,244,3648,396,150,143,36,29,18,25,21,8,27,851,228,184,300,24,45,46,44,45,24,24,957,11,11,32,4,15,6,14,10,9,21,146,0,4,0,0,0,0,0,0,0,0,4,242,200,329,32,54,50,63,63,36,45,1113,3,0,0,0,0,0,0,0,0,13,15,636,348,473,68,84,73,89,81,44,79,1981,723,147,128,19,25,20,21,18,8,33,1132,371,94,91,11,25,9,16,10,7,17,647,34,21,32,4,13,5,14,11,12,19,160,0,0,0,0,0,0,0,0,0,0,3,402,113,124,16,30,18,30,23,20,34,811,0,0,0,0,0,0,0,0,0,7,11,1131,258,249,35,53,34,51,44,25,78,1956,838,110,88,16,21,14,14,3,7,20,1129,355,45,25,6
POA4218,243,46,54,77,102,109,58,26,839,0,0,0,0,0,0,0,0,0,0,3,262,154,463,108,127,139,160,164,86,60,1726,384,142,154,34,24,25,18,12,7,29,830,132,101,160,12,11,14,27,17,11,10,510,8,8,14,0,3,7,4,3,8,3,70,0,0,0,0,0,0,0,0,0,0,3,141,113,170,20,19,25,39,21,21,17,581,0,0,0,0,0,0,0,0,0,0,3,530,253,322,46,46,44,55,39,34,45,1419,653,94,99,15,17,10,7,9,5,31,949,214,36,45,7,6,10,12,8,7,9,350,18,9,14,0,4,4,0,3,4,5,58,0,0,0,0,0,0,0,0,0,0,3,233,49,58,7,8,11,9,10,12,16,412,0,0,0,0,0,0,0,0,0,0,0,889,143,154,25,27,19,17,22,12,42,1361,640,73,58,5,8,11,7,4,4,22,835,270,22,9,0
POA4220,91,26,31,63,53,47,34,18,430,0,0,0,0,0,0,0,0,0,0,0,221,139,274,72,85,104,104,90,55,43,1178,393,159,142,30,20,16,9,10,7,10,799,68,101,96,15,11,4,11,17,0,9,327,7,0,4,0,0,0,3,3,0,4,23,0,0,0,0,0,0,0,0,0,0,0,76,103,96,15,10,8,15,20,3,11,348,3,0,0,0,0,0,0,0,0,0,3,468,261,236,42,32,27,19,31,8,25,1145,530,115,89,19,9,10,4,6,3,28,817,119,19,28,0,13,4,4,0,0,3,191,13,4,9,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,131,24,36,5,13,4,9,0,3,3,224,3,0,0,0,0,0,0,0,0,0,4,670,136,133,19,23,9,12,6,3,30,1040,604,69,46,18,5,9,4,3,0,18,770,141,10,17,0
POA4221,52,14,12,15,27,20,7,4,187,0,0,0,0,0,0,0,0,0,0,0,131,81,174,36,41,34,42,38,11,21,606,271,97,98,12,20,11,17,5,3,17,550,41,44,63,3,8,7,3,7,3,5,182,0,3,6,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,45,50,64,3,13,8,3,6,4,6,202,0,0,0,0,0,0,0,0,0,0,0,316,144,162,17,25,19,19,16,11,19,748,431,89,74,10,11,12,3,3,4,20,649,78,13,18,0,4,3,0,0,0,3,125,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,82,20,19,0,4,3,3,0,3,3,136,0,0,0,0,0,0,0,0,0,0,0,517,102,94,12,11,9,3,4,7,22,783,480,33,30,7,3,4,3,3,0,13,576,82,7,8,0
POA4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4223,25,3,8,4,3,4,5,3,59,0,0,0,0,0,0,0,0,0,0,0,59,37,70,13,13,12,7,7,8,3,231,149,58,53,10,5,4,0,3,5,9,291,22,27,26,3,0,4,3,6,0,0,94,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,27,28,3,0,4,4,6,0,0,95,0,0,0,0,0,0,0,0,0,0,0,168,81,81,14,9,9,4,8,5,14,389,286,43,38,3,5,0,0,0,3,12,386,41,6,14,3,4,0,3,0,0,0,65,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,42,6,14,3,4,0,3,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,331,47,52,9,12,0,3,0,3,14,461,305,13,13,0,0,4,0,0,0,14,356,41,0,3,0
POA4224,25,3,11,4,6,3,0,3,69,0,0,0,0,0,0,0,0,0,0,0,34,19,65,8,11,6,5,8,5,3,170,65,27,19,6,4,3,4,3,0,4,134,5,11,22,9,0,0,0,3,0,3,57,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,11,27,9,0,4,0,4,0,3,60,0,0,0,0,0,0,0,0,0,0,0,70,39,51,9,5,3,4,8,0,9,200,87,20,13,3,0,0,0,0,3,8,135,17,3,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,4,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,101,18,20,6,4,0,0,0,3,4,164,114,9,6,0,0,0,0,0,0,8,134,25,4,0,0
POA4225,38,8,14,21,15,20,16,5,155,0,0,0,0,0,0,0,0,0,0,3,38,16,74,15,22,30,29,38,19,15,300,52,32,17,0,3,4,0,0,4,5,117,13,20,30,3,9,3,4,9,3,0,92,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,19,31,3,13,3,4,8,3,0,93,0,0,0,0,0,0,0,0,0,0,0,60,55,51,3,16,9,4,9,3,11,215,97,10,8,3,0,0,0,0,0,6,125,30,7,14,0,4,3,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,7,15,0,4,3,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,129,20,26,3,4,3,0,3,0,6,191,136,14,17,3,0,0,3,0,0,14,184,15,0,0,0
POA4226,227,34,44,49,64,97,36,23,778,0,0,0,0,0,0,0,3,0,0,3,286,233,396,80,84,70,97,133,59,43,1489,356,176,182,45,32,16,27,19,17,25,896,181,156,148,22,16,13,30,28,10,9,625,12,17,29,7,7,4,5,9,4,3,99,0,0,0,0,0,0,0,0,0,0,3,196,176,178,27,21,21,29,35,10,15,727,0,0,0,0,0,0,0,0,0,0,0,550,359,365,74,52,38,61,61,28,37,1623,655,197,189,20,22,19,15,7,9,27,1153,351,101,61,17,14,9,13,0,5,15,589,52,30,24,6,0,5,9,3,4,11,141,0,0,0,0,0,0,0,0,0,0,5,408,128,91,22,16,12,22,9,5,23,728,0,0,0,0,0,0,0,0,0,0,0,1061,328,278,47,39,26,29,14,16,51,1884,753,140,87,12,11,10,9,3,3,19,1038,339,61,27,3
POA4227,166,25,20,39,52,54,20,19,510,0,0,0,0,0,0,0,0,0,0,3,186,142,283,43,45,70,92,92,41,24,1019,264,153,156,25,26,19,14,11,11,13,682,147,136,168,18,31,31,21,13,10,9,578,9,9,22,3,0,4,0,3,3,0,64,0,0,0,0,0,0,0,0,0,0,0,154,147,193,19,37,33,21,16,12,12,643,0,0,0,0,0,0,0,0,0,0,0,420,299,347,44,56,54,37,30,17,24,1326,395,146,125,18,23,15,11,11,4,15,754,195,79,58,17,13,4,13,9,0,12,390,25,14,16,4,0,3,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,215,93,78,19,10,5,13,8,0,12,461,0,0,0,0,0,0,0,0,0,0,0,611,235,203,42,34,23,24,16,4,26,1212,349,66,41,7,9,6,6,6,0,13,490,145,26,6,0
POA4228,5,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,18,8,20,5,3,4,0,0,0,0,60,63,17,15,0,3,4,3,0,0,0,107,6,6,4,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,70,25,18,0,3,4,4,0,0,0,132,151,15,21,4,0,0,0,0,0,3,201,11,3,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,165,21,26,4,0,5,0,3,0,3,221,149,7,9,0,0,0,0,0,0,3,163,13,0,0,0
POA4229,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4230,14,0,3,3,9,7,3,0,50,0,0,0,0,0,0,0,0,0,0,0,25,20,33,0,8,3,13,7,3,3,121,14,13,17,4,3,5,0,0,0,3,65,11,0,11,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,3,16,4,0,3,0,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,21,17,33,6,3,5,0,0,3,3,107,28,14,15,4,0,0,0,0,0,0,57,11,3,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,3,9,3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,40,15,24,3,0,4,3,0,0,0,91,53,4,15,0,0,0,0,0,0,0,75,10,4,0,0
POA4270,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,18,8,20,3,0,0,5,0,0,3,58,51,20,21,0,0,7,4,0,0,3,101,0,4,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,55,20,23,0,0,7,4,0,0,9,115,103,23,15,0,0,0,0,0,0,6,151,9,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,118,29,20,0,0,0,3,0,0,6,175,111,7,3,0,0,0,0,0,0,9,131,12,0,0,0
POA4271,8,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,13,8,11,0,0,0,0,0,4,0,40,30,15,14,5,0,0,4,0,0,7,78,13,5,3,0,0,0,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,44,18,19,3,0,3,4,0,0,8,103,91,16,9,0,0,0,0,0,0,3,128,9,9,4,0,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,101,25,12,0,0,3,0,3,0,3,151,104,8,7,0,0,0,0,3,0,3,127,16,0,0,0
POA4272,3,0,0,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,17,11,15,0,3,4,0,4,0,0,51,48,20,25,5,5,4,0,0,0,6,108,9,9,8,5,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,5,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,56,23,32,5,3,4,0,0,0,6,140,130,32,20,3,0,0,0,3,3,8,204,13,10,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,152,43,29,3,4,0,0,3,3,6,240,163,20,7,0,0,0,0,0,0,4,195,30,3,3,0
POA4275,8,0,0,3,3,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,14,13,14,5,0,3,3,0,0,6,53,25,19,10,0,0,0,0,0,0,3,64,3,3,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,29,20,13,0,0,0,0,3,0,5,80,86,20,21,0,0,0,0,0,0,7,126,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,94,20,22,0,0,0,0,0,0,7,139,86,8,4,0,0,0,0,0,0,5,104,12,3,0,0
POA4280,15,0,0,0,3,3,0,6,75,0,0,0,0,0,0,0,0,0,0,0,105,30,48,12,11,4,7,3,3,14,240,225,41,60,3,5,4,7,0,0,13,361,40,12,16,0,0,0,0,3,0,0,79,10,5,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,47,18,20,3,0,0,7,3,0,0,97,0,0,0,0,0,0,0,0,0,3,3,275,59,78,3,4,6,11,4,3,18,459,397,75,45,5,0,5,3,5,0,16,551,51,14,10,3,0,0,0,0,0,3,78,11,3,3,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,65,17,8,7,0,0,0,0,0,6,93,0,0,0,0,0,0,0,0,0,0,0,458,90,57,9,0,7,3,5,0,22,651,366,12,14,0,0,3,3,5,0,22,424,46,0,4,0
POA4285,17,0,4,0,0,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,63,34,46,13,11,4,5,10,4,11,190,183,64,39,4,3,5,4,0,0,12,311,23,14,25,7,3,3,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,27,7,4,3,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,202,72,68,8,8,11,4,0,0,13,382,385,49,58,0,3,0,3,0,0,15,516,32,4,16,3,0,3,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,34,5,14,3,4,3,0,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,416,61,72,3,4,4,3,3,0,21,585,378,21,9,3,0,0,0,0,0,16,433,46,7,3,0
POA4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,4,14,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,0,0,0,0,0,0,0,0,5,9,20,0,0,0,0,0,0,0,0,0,21,0,0,0,0
POA4300,581,119,131,116,72,75,47,39,1765,0,0,0,0,0,0,0,0,0,0,4,770,489,875,212,231,202,126,127,70,79,3185,680,243,369,62,71,53,29,23,15,36,1572,494,380,673,74,84,53,54,29,15,30,1883,33,26,62,9,14,8,4,5,3,6,175,4,3,4,0,0,0,0,0,0,0,15,531,405,746,75,98,66,58,33,21,34,2079,0,0,3,0,0,0,0,0,0,3,9,1211,652,1121,139,168,117,88,58,34,76,3656,945,231,252,43,30,21,19,22,4,29,1601,535,212,231,25,23,26,23,22,9,21,1124,86,26,51,3,11,10,3,0,9,10,204,6,7,0,0,0,0,0,0,0,0,16,627,239,277,36,38,35,28,23,12,27,1340,0,0,0,0,0,0,0,0,0,0,0,1572,471,529,78,71,56,38,42,19,59,2939,796,77,65,9,9,6,6,3,3,20,999,488,66,52,11
POA4301,341,52,76,70,70,51,27,33,1021,0,0,0,0,0,0,0,0,0,0,3,300,270,507,95,119,97,101,80,34,55,1660,233,102,111,33,37,20,9,10,3,15,571,178,167,239,27,48,27,20,17,10,13,752,13,20,64,3,11,10,10,4,3,0,139,6,4,3,0,4,0,0,0,0,0,16,199,191,308,33,60,38,26,24,12,11,909,0,0,0,0,0,0,0,0,0,6,6,435,293,423,58,96,60,37,37,15,35,1481,412,58,84,19,11,8,3,4,3,11,619,206,104,110,15,18,16,9,12,3,8,497,39,22,36,3,12,9,4,4,0,8,127,0,0,3,0,0,0,0,0,0,0,6,239,129,146,20,33,20,8,18,6,16,630,0,0,0,0,0,0,0,0,0,0,0,653,190,238,41,44,33,13,18,9,26,1254,381,32,26,5,7,3,4,3,3,17,481,183,24,31,3
POA4303,14,3,3,3,7,9,0,0,60,0,0,0,0,0,0,0,0,0,0,0,28,17,23,3,6,3,7,7,0,0,102,20,10,13,0,0,0,0,0,0,0,47,29,17,14,0,0,0,3,0,0,3,67,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,17,23,0,0,0,3,0,0,3,76,0,0,0,0,0,0,0,0,0,0,0,53,24,37,0,0,0,4,0,0,3,120,42,5,7,0,0,0,0,0,0,3,55,42,6,0,3,0,3,0,0,0,3,58,11,0,7,0,3,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,58,4,10,3,3,3,0,0,0,3,85,0,0,0,0,0,0,0,0,0,0,0,97,10,20,3,3,3,0,0,0,6,141,53,3,7,0,0,0,0,0,0,0,65,21,3,0,0
POA4304,78,12,13,15,23,16,7,5,225,0,0,0,0,0,0,0,0,0,0,0,117,61,111,23,23,15,36,16,11,11,432,104,23,35,3,4,4,0,3,3,12,196,42,28,52,8,7,7,0,5,0,3,154,0,4,13,0,3,0,4,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,42,31,62,8,14,6,4,9,3,3,181,0,0,0,0,0,0,0,0,0,0,0,150,56,95,7,16,12,8,7,7,17,382,206,29,36,8,3,4,0,0,0,14,297,56,13,28,3,8,0,4,0,0,3,114,3,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,60,16,29,3,8,0,3,0,0,8,136,0,0,0,0,0,0,0,0,0,0,0,267,47,62,6,11,10,5,0,0,23,431,226,23,12,0,0,0,0,0,0,4,269,58,3,9,0
POA4305,134,32,30,22,34,26,19,15,440,0,0,0,0,0,0,0,0,0,0,3,259,148,255,56,59,50,49,34,25,40,970,399,96,94,7,17,11,11,0,5,20,659,89,88,159,26,29,17,20,11,0,3,440,5,0,14,0,6,3,3,3,0,3,30,3,0,0,0,0,0,0,0,0,0,3,96,92,172,24,32,14,24,14,0,6,476,0,0,0,0,0,0,0,0,0,0,0,487,186,267,33,50,30,34,11,7,30,1136,759,98,67,17,19,8,3,7,3,18,1003,121,40,68,9,15,9,8,3,0,3,273,9,8,0,0,4,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,3,129,43,71,9,17,9,7,3,0,6,301,0,0,0,0,0,0,0,0,0,0,0,890,140,141,25,32,18,14,13,3,31,1305,718,46,36,9,3,8,3,4,0,20,834,113,10,15,0
POA4306,30,8,0,10,4,10,3,3,109,0,0,0,0,0,0,0,0,0,28,28,133,58,99,20,17,13,13,5,6,49,415,318,96,100,14,11,14,7,6,6,12,591,41,47,62,11,12,9,6,4,4,7,204,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,53,62,8,12,9,6,4,3,7,210,0,0,0,0,0,0,0,0,0,19,15,361,143,167,28,21,22,17,11,13,37,815,622,140,84,15,7,8,0,3,0,31,907,59,30,38,4,3,0,0,0,0,3,143,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,67,30,38,6,3,0,0,0,0,3,151,0,0,0,0,0,0,0,0,0,14,17,685,172,121,17,16,11,3,6,0,45,1072,635,28,22,0,3,3,0,7,0,15,714,72,10,15,0
